dp_0,dp_1
0.1315885315618293,0.8684114684381707
0.2871993666611442,0.7128006333388558
0.8613319147907351,0.13866808520926488
0.08756528555980049,0.9124347144401995
0.14522468471257727,0.8547753152874227
0.11105923368512477,0.8889407663148753
0.37649276534764625,0.6235072346523538
0.23128064151326003,0.76871935848674
0.17302688017543005,0.82697311982457
0.13665332760889853,0.8633466723911015
0.31546268800353816,0.6845373119964618
0.47658010216406943,0.5234198978359306
0.1979054385607214,0.8020945614392786
0.5995311210183732,0.4004688789816267
0.9204926612270669,0.07950733877293321
0.6337371276061221,0.36626287239387784
0.5874656304641866,0.41253436953581335
0.0584930104162876,0.9415069895837125
0.6011556420452872,0.3988443579547129
0.2688393824168583,0.7311606175831418
0.11683243571717605,0.883167564282824
0.34497131620529975,0.6550286837947003
0.3029436344938498,0.6970563655061501
0.11844281152016384,0.8815571884798362
0.18765373708959307,0.8123462629104069
0.7835491049883659,0.21645089501163398
0.16515473087467977,0.8348452691253203
0.20110415849964902,0.7988958415003509
0.45596366370624536,0.5440363362937545
0.3993065395571261,0.600693460442874
0.35687657357220576,0.6431234264277943
0.10946427256976536,0.8905357274302346
0.11957958471128842,0.8804204152887116
0.08057144156492264,0.9194285584350774
0.170354828189482,0.8296451718105181
0.21957935338472997,0.7804206466152701
0.3393498374082062,0.6606501625917939
0.30661761223784295,0.6933823877621571
0.21402304607061529,0.7859769539293846
0.6633558898329508,0.33664411016704926
0.5847141096529339,0.41528589034706614
0.5139478477690933,0.48605215223090664
0.044441740694435135,0.9555582593055648
0.054082670232892115,0.9459173297671079
0.7441849036772044,0.25581509632279564
0.2140578578049687,0.7859421421950313
0.3778437640028247,0.6221562359971752
0.15935870818488895,0.840641291815111
0.35808664628910136,0.6419133537108987
0.6703412652126772,0.3296587347873227
0.20153949983742983,0.7984605001625701
0.8361493452342958,0.16385065476570415
0.2806478796051732,0.7193521203948269
0.11698014831854146,0.8830198516814586
0.20409885301240746,0.7959011469875925
0.15361066966837328,0.8463893303316267
0.030548370640915642,0.9694516293590844
0.8649947879310487,0.1350052120689513
0.003313575910742059,0.9966864240892579
0.069941725547158,0.9300582744528421
0.503325436057876,0.496674563942124
0.1864597010245196,0.8135402989754805
0.1088032207690133,0.8911967792309866
0.7281746115987606,0.2718253884012394
0.1604423148166505,0.8395576851833496
0.05686607524790508,0.9431339247520949
0.16629593435300088,0.8337040656469991
0.3614952923489995,0.6385047076510004
0.08625351463455753,0.9137464853654425
0.2334308050966018,0.7665691949033981
0.05331143736526048,0.9466885626347394
0.3108022682404976,0.6891977317595024
0.24630212379460012,0.7536978762054
0.194557253481648,0.805442746518352
0.32577646824307394,0.6742235317569262
0.6783177589812593,0.32168224101874066
0.11592072782802297,0.884079272171977
0.16843010308099696,0.831569896919003
0.36821592681901133,0.6317840731809887
0.4317170823099055,0.5682829176900943
0.7203083417076319,0.27969165829236803
0.04240309820718808,0.9575969017928119
0.21549473182166576,0.7845052681783343
0.20607271512643605,0.793927284873564
0.1992297117178995,0.8007702882821006
