dp_0,dp_1
0.43520597876403233,0.5647940212359677
0.5702738443222952,0.42972615567770484
0.5291149164695074,0.4708850835304926
0.5514747778501232,0.44852522214987667
0.5427956039138119,0.45720439608618824
0.45715780688392754,0.5428421931160725
0.7756378552708209,0.22436214472917912
0.1736555050684953,0.8263444949315046
0.503267377756834,0.49673262224316606
0.489089928106846,0.510910071893154
0.7189985672628135,0.28100143273718653
0.5637936948368845,0.43620630516311554
0.8450027667049007,0.1549972332950992
0.10134514355437355,0.8986548564456265
0.2307774498896743,0.7692225501103257
0.3362249658901718,0.6637750341098282
0.6414672290333552,0.3585327709666449
0.4232226053865923,0.5767773946134076
0.3218151881873047,0.6781848118126953
0.8330516902138121,0.16694830978618788
0.496887630853275,0.5031123691467251
0.5895040517120251,0.41049594828797503
0.38030915631087536,0.6196908436891247
0.7695687443939688,0.23043125560603106
0.4218344454243719,0.5781655545756282
0.6625344584327841,0.33746554156721587
0.33296281489915586,0.6670371851008441
0.30443805069909,0.69556194930091
0.4656459610153703,0.5343540389846296
0.6391155244915353,0.3608844755084648
0.5417002040097941,0.4582997959902058
0.22398376986454005,0.7760162301354598
0.48745192645429697,0.512548073545703
0.3053426503079328,0.694657349692067
0.4454972785345462,0.5545027214654539
0.759516419618642,0.2404835803813579
0.6292731021924567,0.37072689780754337
0.20899304941121694,0.791006950588783
0.45448454722992115,0.5455154527700788
0.6898473926122486,0.3101526073877515
0.4335412011164159,0.566458798883584
0.5596218226963111,0.4403781773036889
0.4666972184556174,0.5333027815443826
0.7361916297330303,0.2638083702669697
0.28712925637180325,0.7128707436281967
0.8599581774055833,0.14004182259441675
0.4294376807594546,0.5705623192405453
0.4926274401467177,0.5073725598532822
0.5328551282838143,0.4671448717161856
0.48998214192980677,0.5100178580701933
0.5501385326408241,0.44986146735917587
0.7299852832187034,0.2700147167812966
0.6359499702824809,0.3640500297175191
0.6014890393787384,0.3985109606212615
0.4535027703678026,0.5464972296321973
0.685041439830789,0.31495856016921103
0.19458960137765144,0.8054103986223486
0.7350599196614124,0.2649400803385876
0.6837338494603512,0.3162661505396487
0.5293590038803706,0.47064099611962934
0.45432705529425726,0.5456729447057427
0.44684474043127037,0.5531552595687297
0.5471216313694606,0.4528783686305395
0.8365757255548188,0.16342427444518112
0.9522655257768857,0.04773447422311418
